"demanda_id","client_id","id_legado","titulo","natureza","data_abertura","status_interno","vinculada","vinculo","quadro","area_cxhub","status_cxhub","prioridade","tipo","criador","responsavel","motivo_bloqueio","rfi_id","destino_area","arquivo"
"D-2025-063","reserva","UMD-258","Campo Requerido por","casa-cliente","02/09/2025","Concluída","Sim","CX Hub — ID: UMD-258","","","Backlog","","","Victor Aragão","","","","","uMode/_Clientes/Reserva/00_Institucional/_demandas/D-2025-063.md"
"D-2025-064","reserva","UMD-259","Conferência de Cálculos","casa-cliente","02/09/2025","Concluída","Sim","CX Hub — ID: UMD-259","","","Backlog","","","Victor Aragão","","","","","uMode/_Clientes/Reserva/00_Institucional/_demandas/D-2025-064.md"
"D-2025-065","reserva","UMD-256","Filtros - Coleção / Marca","casa-cliente","02/09/2025","Concluída","Sim","CX Hub — ID: UMD-256","","","Backlog","","","Victor Aragão","","","","","uMode/_Clientes/Reserva/00_Institucional/_demandas/D-2025-065.md"
"D-2025-066","reserva","UMD-257","Filtros - Pedido Fornecedor","casa-cliente","02/09/2025","Concluída","Sim","CX Hub — ID: UMD-257","","","Backlog","","","Victor Aragão","","","","","uMode/_Clientes/Reserva/00_Institucional/_demandas/D-2025-066.md"
"D-2025-067","reserva","UMD-260","Sistema de Arquivamento","casa-cliente","02/09/2025","Concluída","Sim","CX Hub — ID: UMD-260","","","Backlog","","","Victor Aragão","","","","","uMode/_Clientes/Reserva/00_Institucional/_demandas/D-2025-067.md"
"D-2025-068","reserva","UMD-264","Mostruário X Arquivamento da Carteira de Pedidos","casa-cliente","02/09/2025","Concluída","Sim","CX Hub — ID: UMD-264","","","Concluído","","","Victor Aragão","","","","","uMode/_Clientes/Reserva/00_Institucional/_demandas/D-2025-068.md"
"D-2025-069","reserva","UMD-265","Atualização do Relatório","casa-cliente","02/09/2025","Concluída","Sim","CX Hub — ID: UMD-265","","","Backlog","","","Victor Aragão","","","","","uMode/_Clientes/Reserva/00_Institucional/_demandas/D-2025-069.md"
"D-2025-070","reserva","UMD-261","Fornecedores X Entradas","casa-cliente","02/09/2025","Concluída","Sim","CX Hub — ID: UMD-261","","","Backlog","","","Victor Aragão","","","","","uMode/_Clientes/Reserva/00_Institucional/_demandas/D-2025-070.md"
"D-2025-071","reserva","UMD-263","Ajustes de Status de Produto","casa-cliente","02/09/2025","Concluída","Sim","CX Hub — ID: UMD-263","","","Concluído","","","Victor Aragão","","","","","uMode/_Clientes/Reserva/00_Institucional/_demandas/D-2025-071.md"
"D-2025-072","reserva","UMD-255","Filtros - Comprador","casa-cliente","02/09/2025","Concluída","Sim","CX Hub — ID: UMD-255","","","Backlog","","","Victor Aragão","","","","","uMode/_Clientes/Reserva/00_Institucional/_demandas/D-2025-072.md"
"D-2025-073","reserva","UMD-248","Ajuste Manual do Estoque","casa-cliente","02/09/2025","Concluída","Sim","CX Hub — ID: UMD-248","Tech","Suporte Tech","Backlog","","Configuração","Victor Aragão","","","","","uMode/_Clientes/Reserva/00_Institucional/_demandas/D-2025-073.md"
"D-2025-074","reserva","UMD-249","Ação de Emitir Pedidos","casa-cliente","02/09/2025","Concluída","Sim","CX Hub — ID: UMD-249","","","Backlog","","","Victor Aragão","","","","","uMode/_Clientes/Reserva/00_Institucional/_demandas/D-2025-074.md"
"D-2025-075","reserva","UMD-245","Atualização do status do lacre dentro do Check List que não está mais aparecendo - RSV","casa-cliente","02/09/2025","Concluída","Sim","CX Hub — ID: UMD-245","Operação","Sem Área","Análise","","Configuração","Victor Aragão","","","","","uMode/_Clientes/Reserva/00_Institucional/_demandas/D-2025-075.md"
"D-2025-076","reserva","UMD-247","Vínculo com Arquivamento","casa-cliente","02/09/2025","Concluída","Sim","CX Hub — ID: UMD-247","Tech","Suporte Tech","Backlog","","Configuração","Victor Aragão","","Outra — valor legado do Notion: ""Mudança de Priorização - Item urgente na frente!""","","","uMode/_Clientes/Reserva/00_Institucional/_demandas/D-2025-076.md"
"D-2025-077","reserva","UMD-250","Gerar XLS no Padrão Linx","casa-cliente","02/09/2025","Concluída","Sim","CX Hub — ID: UMD-250","","","Backlog","","","Victor Aragão","","","","","uMode/_Clientes/Reserva/00_Institucional/_demandas/D-2025-077.md"
"D-2025-078","reserva","UMD-253","Analisar - Cálculo de Consumo","casa-cliente","02/09/2025","Concluída","Sim","CX Hub — ID: UMD-253","","","Backlog","","","Victor Aragão","","","","","uMode/_Clientes/Reserva/00_Institucional/_demandas/D-2025-078.md"
"D-2025-079","reserva","UMD-254","Histórico de Auditoria de Comentários","casa-cliente","02/09/2025","Concluída","Sim","CX Hub — ID: UMD-254","","","Backlog","","","Victor Aragão","","","","","uMode/_Clientes/Reserva/00_Institucional/_demandas/D-2025-079.md"
"D-2025-080","reserva","UMD-251","Analisar - Agrupamentos e Comprar","casa-cliente","02/09/2025","Concluída","Sim","CX Hub — ID: UMD-251","","","Backlog","","","Victor Aragão","","","","","uMode/_Clientes/Reserva/00_Institucional/_demandas/D-2025-080.md"
"D-2025-081","reserva","UMD-252","Analisar - Calculo de Estoque","casa-cliente","02/09/2025","Concluída","Sim","CX Hub — ID: UMD-252","","","Backlog","","","Victor Aragão","","","","","uMode/_Clientes/Reserva/00_Institucional/_demandas/D-2025-081.md"
"D-2025-082","reserva","UMD-675","Produto parado na interface 3","casa-cliente","11/09/2025","Concluída","Sim","CX Hub — ID: UMD-675","","","Concluído","Urgente","Bug","Marina Santoro","Marina Santoro, Victor Aragão","Outra — valor legado do Notion: ""Aguardando Recurso Especial""","","","uMode/_Clientes/Reserva/00_Institucional/_demandas/D-2025-082.md"
"D-2025-083","reserva","UMD-460","Aba Imagem (bug)","casa-cliente","19/09/2025","Concluída","Sim","CX Hub — ID: UMD-460","Operação","Sem Área","A fazer","","Suporte","Andrea Holmer","Fernanda Araujo","","","","uMode/_Clientes/Reserva/00_Institucional/_demandas/D-2025-083.md"
"D-2025-084","reserva","UMD-526","Relatórios Merchan","casa-cliente","24/09/2025","Concluída","Sim","CX Hub — ID: UMD-526","","","Análise","","Relatório","Fernanda Araujo","","","","","uMode/_Clientes/Reserva/00_Institucional/_demandas/D-2025-084.md"
"D-2025-085","reserva","UMD-567","Ajuste de Regra de Preenchimento do Campo ENTRADA","casa-cliente","01/10/2025","Concluída","Sim","CX Hub — ID: UMD-567","Operação","Sem Área","Concluído","","Suporte","Andrea Holmer","Fernanda Araujo","","","","uMode/_Clientes/Reserva/00_Institucional/_demandas/D-2025-085.md"
"D-2025-086","reserva","UMD-735","Ajustar marcas no Relat Exportação Engenharia","casa-cliente","30/10/2025","Concluída","Sim","CX Hub — ID: UMD-735","Operação","Sem Área","Análise","","Suporte","Andrea Holmer","Fernanda Araujo","","","","uMode/_Clientes/Reserva/00_Institucional/_demandas/D-2025-086.md"
"D-2025-087","reserva","UMD-783","Erro ao buscar aviamento ou tecido","casa-cliente","10/11/2025","Concluída","Sim","CX Hub — ID: UMD-783","Operação","Sem Área","Em Progresso","","Bug","Ana Paula Ramos","","","","","uMode/_Clientes/Reserva/00_Institucional/_demandas/D-2025-087.md"
"D-2025-088","reserva","UMD-805","Relatório Custos - Melhorias Compras","casa-cliente","13/11/2025","Concluída","Sim","CX Hub — ID: UMD-805","Tech","Suporte Tech","Backlog","","Melhoria","Fernanda Araujo","","","","","uMode/_Clientes/Reserva/00_Institucional/_demandas/D-2025-088.md"
"D-2025-089","reserva","UMD-802","RELATÓRIO DE FOLLOW - Unificação de controle de compra/recebimento de tecido","casa-cliente","13/11/2025","Concluída","Sim","CX Hub — ID: UMD-802","Tech","Suporte Tech","Backlog","","Melhoria","Fernanda Araujo","","","","","uMode/_Clientes/Reserva/00_Institucional/_demandas/D-2025-089.md"
"D-2025-090","reserva","UMD-803","RELATÓRIO PLAN x REAL - Básicos e Contínuos","casa-cliente","13/11/2025","Concluída","Sim","CX Hub — ID: UMD-803","Tech","Suporte Tech","Backlog","","Melhoria","Fernanda Araujo","","","","","uMode/_Clientes/Reserva/00_Institucional/_demandas/D-2025-090.md"
"D-2025-091","reserva","UMD-880","Variantes e Materiais inexistentes","casa-cliente","08/12/2025","Concluída","Sim","CX Hub — ID: UMD-880","","","Concluído","","","Fernanda Araujo","","","","","uMode/_Clientes/Reserva/00_Institucional/_demandas/D-2025-091.md"
"D-2025-092","reserva","UMD-893","Tabela de medidas não empenha","casa-cliente","19/12/2025","Concluída","Sim","CX Hub — ID: UMD-893","","","Backlog","","Melhoria","Ana Paula Ramos","","","","","uMode/_Clientes/Reserva/00_Institucional/_demandas/D-2025-092.md"
"D-2025-093","reserva","UMD-895","Regras de cancelamento variante","casa-cliente","29/12/2025","Concluída","Sim","CX Hub — ID: UMD-895","","","Backlog","","","Fernanda Araujo","","","","","uMode/_Clientes/Reserva/00_Institucional/_demandas/D-2025-093.md"
"D-2026-001","reserva","UMD-912","RELATÓRIO DE LACRE | Adicionar marca BAZAR","casa-cliente","14/01/2026","Concluída","Sim","CX Hub — ID: UMD-912","","","Backlog","","","Fernanda Araujo","","","","","uMode/_Clientes/Reserva/00_Institucional/_demandas/D-2026-001.md"
"D-2026-002","reserva","UMD-928","Mudar local de gravar aprovação - para mesmo local dos botoes de aprovação","casa-cliente","20/01/2026","Concluída","Sim","CX Hub — ID: UMD-928","","","Backlog","","","Fernanda Araujo","","","","","uMode/_Clientes/Reserva/00_Institucional/_demandas/D-2026-002.md"
"D-2026-003","reserva","UMD-929","Mudar local de gravar aprovação - para mesmo local dos botões de aprovação","casa-cliente","20/01/2026","Concluída","Sim","CX Hub — ID: UMD-929","","","Backlog","","","Fernanda Araujo","","","","","uMode/_Clientes/Reserva/00_Institucional/_demandas/D-2026-003.md"
"D-2026-004","reserva","UMD-926","Ação para criar pedido de pilotagem automaticamente assim que o produto for colocado co…","casa-cliente","20/01/2026","Concluída","Sim","CX Hub — ID: UMD-926","","","Backlog","","","Fernanda Araujo","","","","","uMode/_Clientes/Reserva/00_Institucional/_demandas/D-2026-004.md"
"D-2026-005","reserva","UMD-927","Colocar o campo de número de lacre dentro do Checklist","casa-cliente","20/01/2026","Concluída","Sim","CX Hub — ID: UMD-927","","","Backlog","","","Fernanda Araujo","","","","","uMode/_Clientes/Reserva/00_Institucional/_demandas/D-2026-005.md"
"D-2026-006","reserva","UMD-938","Adicionar marcas (mini, bebe)","casa-cliente","21/01/2026","Concluída","Sim","CX Hub — ID: UMD-938","","","Backlog","","","Fernanda Araujo","","","","","uMode/_Clientes/Reserva/00_Institucional/_demandas/D-2026-006.md"
"D-2026-007","reserva","UMD-937","Adicionar marcas (mini, bebe)","casa-cliente","21/01/2026","Concluída","Sim","CX Hub — ID: UMD-937","","","Backlog","","","Fernanda Araujo","","","","","uMode/_Clientes/Reserva/00_Institucional/_demandas/D-2026-007.md"
"D-2026-008","reserva","UMD-939","Adicionar marcas (mini, bebe)","casa-cliente","21/01/2026","Concluída","Sim","CX Hub — ID: UMD-939","","","Backlog","","","Fernanda Araujo","","","","","uMode/_Clientes/Reserva/00_Institucional/_demandas/D-2026-008.md"
"D-2026-009","reserva","UMD-941","Alteraçao Lacre Hering","casa-cliente","21/01/2026","Concluída","Sim","CX Hub — ID: UMD-941","","","Concluído","","","Fernanda Araujo","","","","","uMode/_Clientes/Reserva/00_Institucional/_demandas/D-2026-009.md"
"D-2026-010","reserva","UMD-940","Adicionar marcas (mini, bebe)","casa-cliente","21/01/2026","Concluída","Sim","CX Hub — ID: UMD-940","","","Backlog","","","Fernanda Araujo","","","","","uMode/_Clientes/Reserva/00_Institucional/_demandas/D-2026-010.md"
"D-2026-011","reserva","UMD-932","Gestão de Refs e Refs Cor.","casa-cliente","21/01/2026","Concluída","Sim","CX Hub — ID: UMD-932","","","Backlog","","","Fernanda Araujo","","","","","uMode/_Clientes/Reserva/00_Institucional/_demandas/D-2026-011.md"
"D-2026-012","reserva","UMD-931","Atualização de Rebriefing","casa-cliente","21/01/2026","Concluída","Sim","CX Hub — ID: UMD-931","","","Concluído","Alta","","Fernanda Araujo","","","","","uMode/_Clientes/Reserva/00_Institucional/_demandas/D-2026-012.md"
"D-2026-013","reserva","UMD-933","Atualizar relatório para refletir variantes canceladas","casa-cliente","21/01/2026","Concluída","Sim","CX Hub — ID: UMD-933","","","Backlog","","","Fernanda Araujo","","","","","uMode/_Clientes/Reserva/00_Institucional/_demandas/D-2026-013.md"
"D-2026-014","reserva","UMD-936","Adicionar marcas (mini, bebe) - NOVO","casa-cliente","21/01/2026","Concluída","Sim","CX Hub — ID: UMD-936","","","Backlog","","","Fernanda Araujo","","","","","uMode/_Clientes/Reserva/00_Institucional/_demandas/D-2026-014.md"
"D-2026-015","reserva","UMD-935","Onepage - Adicionar marcas (mini, bebe)","casa-cliente","21/01/2026","Concluída","Sim","CX Hub — ID: UMD-935","","","Backlog","","","Fernanda Araujo","","","","","uMode/_Clientes/Reserva/00_Institucional/_demandas/D-2026-015.md"
"D-2026-016","reserva","UMD-1025","Adicionar VER27 no relatório de lacre","casa-cliente","26/02/2026","Concluída","Sim","CX Hub — ID: UMD-1025","","","Concluído","","","Fernanda Araujo","","","","","uMode/_Clientes/Reserva/00_Institucional/_demandas/D-2026-016.md"
"D-2026-017","reserva","UMD-1039","Adicionar composição","casa-cliente","03/03/2026","Concluída","Sim","CX Hub — ID: UMD-1039","","","Concluído","","","Fernanda Araujo","","","","","uMode/_Clientes/Reserva/00_Institucional/_demandas/D-2026-017.md"
"D-2026-018","reserva","UMD-1041","Ocultar custo da MP para fornecedores","casa-cliente","04/03/2026","Concluída","Sim","CX Hub — ID: UMD-1041","","","Em Progresso","","","Fernanda Araujo","","","","","uMode/_Clientes/Reserva/00_Institucional/_demandas/D-2026-018.md"
"D-2026-019","reserva","UMD-1081","Mini Projeto - Relatório de Lacre por Fornecedor x Cor","casa-cliente","12/03/2026","Concluída","Sim","CX Hub — ID: UMD-1081","","","Backlog","","","Fernanda Araujo","","","","","uMode/_Clientes/Reserva/00_Institucional/_demandas/D-2026-019.md"
"D-2026-020","reserva","UMD-1079","Mini Projeto - Implementação de Lacre de Mostruário","casa-cliente","12/03/2026","Concluída","Sim","CX Hub — ID: UMD-1079","","","Backlog","","","Fernanda Araujo","","","","","uMode/_Clientes/Reserva/00_Institucional/_demandas/D-2026-020.md"
"D-2026-021","reserva","UMD-1090","Peça Lacrada aparece como ""Recebido engenharia”","casa-cliente","13/03/2026","Concluída","Sim","CX Hub — ID: UMD-1090","","","Concluído","","","Fernanda Araujo","","","","","uMode/_Clientes/Reserva/00_Institucional/_demandas/D-2026-021.md"
"D-2026-022","reserva","UMD-1113","Alterar nome dos campos Mãe e bebê","casa-cliente","19/03/2026","Concluída","Sim","CX Hub — ID: UMD-1113","","","Concluído","","","Fernanda Araujo","","","","","uMode/_Clientes/Reserva/00_Institucional/_demandas/D-2026-022.md"
"D-2026-023","reserva","UMD-1163","Cores não integraram no material","casa-cliente","07/04/2026","Concluída","Sim","CX Hub — ID: UMD-1163","","","Aguardando Validação","","Integração","Ana Paula Ramos","","","","","uMode/_Clientes/Reserva/00_Institucional/_demandas/D-2026-023.md"
"D-2026-024","reserva","UMD-1170","Importação erro","casa-cliente","08/04/2026","Concluída","Sim","CX Hub — ID: UMD-1170","","","Concluído","","Bug","Ana Paula Ramos","","","","","uMode/_Clientes/Reserva/00_Institucional/_demandas/D-2026-024.md"
"D-2026-025","reserva","UMD-1172","Relatório Reunião de Preço - Integração","casa-cliente","09/04/2026","Concluída","Sim","CX Hub — ID: UMD-1172","","","Em Progresso","","Integração","Ju Ferré","","","","","uMode/_Clientes/Reserva/00_Institucional/_demandas/D-2026-025.md"
"D-2026-026","reserva","UMD-1196","Produto não aparece para fornecedor","casa-cliente","15/04/2026","Concluída","Sim","CX Hub — ID: UMD-1196","","","Backlog","","Bug","Ana Paula Ramos","","","","","uMode/_Clientes/Reserva/00_Institucional/_demandas/D-2026-026.md"
"D-2026-027","reserva","UMD-1232","Adicionar data de corte - Rebriefing VER27","casa-cliente","28/04/2026","Concluída","Sim","CX Hub — ID: UMD-1232","","","Em Progresso","","","Fernanda Araujo","","","","","uMode/_Clientes/Reserva/00_Institucional/_demandas/D-2026-027.md"
"D-2025-001","umode-casa","UMD-118","Fila da exportação","interna","16/05/2025","Concluída","Sim","CX Hub — ID: UMD-118","","","Backlog","","Melhoria","Marina Santoro","","","","","uMode/00_Institucional/_demandas/D-2025-001.md"
"D-2025-002","umode-casa","UMD-674","Ações campos de integração [TEMPLATE TASK]","interna","15/10/2025","Concluída","Sim","CX Hub — ID: UMD-674","","","Backlog","","Integração","Marina Santoro","Marina Santoro","","","","uMode/00_Institucional/_demandas/D-2025-002.md"
"D-2025-003","umode-casa","UMD-884","Tirar botão de forçar integração dos clientes!","interna","15/12/2025","Concluída","Sim","CX Hub — ID: UMD-884","","","A fazer","","Integração","Marina Santoro","","","","","uMode/00_Institucional/_demandas/D-2025-003.md"
"D-2026-001","umode-casa","UMD-970","Ficha técnica com variante duplicada","interna","05/02/2026","Concluída","Sim","CX Hub — ID: UMD-970","","","Cancelado","","Integração","Marina Santoro","","","","","uMode/00_Institucional/_demandas/D-2026-001.md"
